place,Top5,무료,혜택,친환경,추천,식재료,제주산,에너지,환경,비건
한남시험림탐방,"['예약', '나무', '처음', '삼나무', '산림청']",1,0,0,1,0,0,0,0,0
1100고지습지 람사르습지,"['습지', '산책', '고지', '바퀴', '휴게']",0,0,0,1,0,0,0,0,0
산지천,"['산지천', '올레길']",0,0,0,0,0,0,0,0,0
강정천유원지,"['관리', '평상', '기름때', '서귀포시', '고기']",0,0,0,0,0,0,0,0,0
알작지해변,"['제주', '바다', '생각', '사람', '사진']",0,0,0,0,0,0,0,0,0
함덕서우봉해변 인증센터,[''],0,0,0,0,0,0,0,0,0
단산,"['입구', '오름', '정상', '단산', '위험']",0,0,0,2,0,0,0,0,0
느지리오름,"['나무', '전망대', '날씨', '산책', '조망']",0,0,0,0,0,0,0,0,0
녹차동굴,"['사진', '추천']",0,0,0,1,0,0,0,0,0
섯알오름,"['역사', '올레', '코스', '기보', '기억']",0,0,0,0,0,0,0,0,0
산양곶자왈,"['곶자왈', '입장료', '제주', '풍경', '숲길']",1,0,1,0,0,0,0,0,0
대록산,"['정상', '억새', '오름', '그늘', '계단']",1,0,0,0,0,0,0,0,0
비블리아성서식물원,"['식물', '허브', '성경', '식물원', '방문']",0,0,0,3,0,0,0,0,0
어음리억새군락지,"['억새', '제철', '포토', '스팟', '사람']",0,0,0,0,0,0,0,0,0
월정리카페거리,"['드라이브', '해변', '바닷가', '풍경', '사랑']",0,0,0,0,0,0,0,0,0
새미동산,"['월말', '목수', '동물', '입장료', '천원']",1,0,0,0,0,0,0,0,0
귤의 정원 바령,"['사장', '유기농', '체험', '농약', '방문']",0,0,0,0,0,0,0,2,0
남원용암해수풀장,"['가능', '배달', '여름', '풀장', '주말']",0,0,0,1,0,0,0,0,0
일출랜드 미천굴,"['천구', '만장굴', '아기', '느낌', '작고']",0,0,0,0,0,0,0,0,0
우도정원,"['야자수', '입장료', '오픈', '생각', '사진']",0,0,0,0,0,0,0,0,0
위미동백나무군락,"['사진', '입장료', '동백', '맛집', '마스크']",0,0,0,0,0,0,0,0,0
루나폴,"['입장료', '한곳', '예뻐서', '후회', '추억']",0,0,0,0,0,0,0,0,0
제주성지,"['탐라', '연상', '년대', '선비', '휴식']",0,0,0,0,0,0,0,0,0
연북정,"['바람', '조선', '불교', '연북정', '허허벌판']",0,0,0,0,0,0,0,0,0
절물오름,"['휴양림', '정상', '코스', '장생', '숲길']",0,0,0,1,0,0,0,0,0
오드싱오름,"['정상부', '분화구', '남북', '평지', '형상']",0,0,0,0,0,0,0,0,0
알오름,"['오름', '성산', '최고', '일출봉', '우도']",0,0,0,0,0,0,0,0,0
수산한못,"['구름', '사진', '날씨', '의자', '바퀴']",0,0,0,0,0,0,0,0,0
돔베낭골,"['해안', '연결', '주차장', '정자', '절벽']",0,0,0,1,0,0,0,0,0
절물자연휴양림 장생의숲길,"['경사', '대성', '나무', '편백', '삼나무']",0,0,0,0,0,0,0,0,0
제주 종달리전망대,"['돌고래', '전망대', '우도', '풍경', '수국']",1,0,0,0,0,0,0,0,0
영락리 방파제,"['돌고래', '가족', '보트', '가와']",0,0,0,0,0,0,0,0,0
과물노천탕,"['천수', '구경', '갯바위', '벌레', '지하']",0,0,0,0,0,0,0,0,0
제주올레19코스 공식안내소,"['관리', '감사']",0,0,0,0,0,0,0,0,0
거린사슴 전망대,"['고지', '전망대', '서귀포시', '서귀포', '야경']",0,0,0,2,0,0,0,1,0
성산일출봉 인증센터,"['성비', '호텔']",0,0,0,0,0,0,0,0,0
다락쉼터 인증센터,[''],0,0,0,0,0,0,0,0,0
법환바당 인증센터,[''],0,0,0,0,0,0,0,0,0
황우치해변,"['쓰레기', '해변', '코스', '제주', '장관']",0,0,0,0,0,0,0,0,0
대수산봉,"['정상', '성산', '일출봉', '사람', '오름']",0,0,0,0,0,0,0,0,0
황우지해안열두굴,"['진입', '금지', '선녀탕', '왼쪽']",0,0,0,0,0,0,0,0,0
라온쥬,"['동물', '팀장', '직원', '동물원', '친절']",0,0,0,0,0,0,0,0,0
잃어버린마을곤을동,"['마을', '역사', '집터', '자란', '피해']",0,0,0,0,0,0,0,0,0
광치기중간,"['해변', '사람', '사진', '일출', '오후']",0,0,0,0,0,0,0,0,0
삼매봉,"['정상', '오름', '입구', '주소', '이용']",0,0,0,0,0,0,0,0,0
복자 김기량 순교현양비,"['기량', '제주도', '기도', '정비', '관리']",0,0,0,0,0,0,0,0,0
왕이메,"['오름', '분화구', '숲길', '정상', '주차']",0,0,0,2,0,0,0,1,0
원당봉,"['바퀴', '탑사', '산책', '원당', '강사']",0,0,0,0,0,0,0,0,0
아라고나이트 고온천,"['온천', '수영장', '이용', '최고', '석회']",0,0,0,0,0,0,0,0,0
송악산 진지동굴,"['동굴', '진지', '해안', '보트', '폭탄']",0,0,0,0,0,0,0,0,0
식산봉,"['성산', '일출봉', '산책', '코스', '오름']",0,0,0,0,0,0,0,0,0
송악산 인증센터,"['할인', '자전거', '사장', '스탬프', '관리']",0,0,0,0,0,0,0,0,0
세미양오름,"['오름', '정상', '제주시', '최고', '코스']",0,0,0,0,0,0,0,0,0
서건도,"['썰물', '천수', '산책로', '쉼터', '기분']",0,0,0,0,0,0,0,0,0
보목해안도로,[''],0,0,0,0,0,0,0,0,0
올레요7쉼터,"['친절', '파전', '한장', '포장', '해물']",0,0,0,0,0,0,0,0,0
김녕금속공예벽화마을,"['곳곳', '벽화', '처음', '방문', '금속']",0,0,0,0,0,0,0,0,0
선인장자생지,"['선인장', '산책', '해변', '제주도', '사이']",0,0,0,1,0,0,0,0,0
한라산 정상안내소,"['최고', '구름']",0,0,0,0,0,0,0,0,0
감사공묘역,"['사유지', '벚꽃', '사람', '주차', '개방']",0,0,0,0,0,0,0,0,0
수산봉둘레길,"['수산', '저수지', '소요', '하늘', '바다']",0,0,0,0,0,0,0,0,0
제주모슬포알뜨르비행장 일제 지하벙커,"['제주', '벙커', '소리', '쓰레기', '사람']",0,0,0,0,0,0,0,0,0
새별오름관광타운,"['핫도그', '제주도', '오름', '최고']",0,0,0,0,0,0,0,0,0
치유의숲 방문자센터,"['예약', '숲길', '산책', '참고', '치유']",1,0,0,0,0,0,0,0,0
김녕사굴,"['안전', '문제', '폐쇄', '기대', '입구']",0,0,0,0,0,0,0,0,0
제주올레16코스 공식안내소,"['스탬프', '코스', '올레길', '투어', '시작']",0,0,0,0,0,0,0,0,0
추억의숲길,"['숲길', '사람', '자연', '운동화', '슬리퍼']",1,0,0,0,0,0,0,0,0
솜반천,"['물놀이', '워터파크', '냇가', '사람', '구명조끼']",1,0,0,0,0,0,0,0,0
한라산영실,"['최고', '동규', '철쭉']",0,0,0,0,0,0,0,0,0
표선해안도로,"['평화', '제주', '바람', '백사장', '커피']",0,0,0,0,0,0,0,0,0
붉은오름,"['바람', '가야', '제멋']",0,0,0,0,0,0,0,0,0
돛오름,"['정상', '오름', '경사', '사람', '자림']",0,0,0,2,0,0,0,0,0
형제섬,['스노클링'],0,0,0,0,0,0,0,0,0
제주곶자왈도립공원 탐방안내소,"['산책', '할거', '나머지', '무리', '풍경']",0,0,0,0,0,0,0,0,0
한라산둘레길 동백길,[''],0,0,0,0,0,0,0,0,0
매오름,"['오름', '사람', '주차장', '성산', '일출봉']",0,0,0,0,0,0,0,0,0
바농오름,"['코스', '정상', '오름', '입구', '경사']",0,0,0,1,0,0,0,0,0
해거름마을공원 인증센터,[''],0,0,0,0,0,0,0,0,0
대정향교,"['기운', '설명', '사람', '장소', '송악산']",0,0,0,0,0,0,0,0,0
제주올레5코스 공식안내소,"['안내', '선생님', '친절', '근처', '숙소']",0,0,0,0,0,0,0,0,0
동검은이오름,"['오름', '사진', '정상', '입구', '추천']",0,0,0,6,0,0,0,0,0
월라봉,"['코스', '사진', '정상', '올레', '운용']",0,0,0,4,0,0,0,0,0
편백나무숲,[''],0,0,0,0,0,0,0,0,0
한라산둘레길 돌오름길,"['구간', '둘레길', '중', '구', '숲길']",0,0,0,0,0,0,0,0,0
당오름,"['둘레길', '걷기', '나무', '새소리', '맛집']",0,0,0,0,0,0,0,0,0
높은오름,"['오름', '정상', '말똥', '사람', '경사']",0,0,0,2,0,0,0,0,0
한라산국립공원 돈내코탐방로,"['주차장', '윗세오름', '도착', '출발', '탐방']",0,0,0,0,0,0,0,0,0
열리해안도로,"['올레길', '드라이브', '포구', '해변', '차로']",0,0,0,0,0,0,0,0,0
안세미오름,"['정상', '조심', '주차장', '오르막', '정자']",0,0,0,1,0,0,0,0,0
무병장수테마파크,"['친절', '국궁', '사장', '처음', '시설']",0,0,0,2,0,0,0,0,0
관곶,"['동쪽', '보고싶다', '해남', '땅끝마을', '유명한']",0,0,0,0,0,0,0,0,0
원물오름,"['사람', '오름', '정상', '말똥', '제주']",0,0,0,0,0,0,0,0,0
도두추억애거리,"['조형물', '도두항', '방향', '방파제', '조성']",0,0,0,0,0,0,0,0,0
별도봉산책로,"['장수', '산책로', '제주', '은비', '도봉']",0,0,0,0,0,0,0,0,0
숫모르숲길,"['예전', '사람', '숲길', '힐링', '장소']",0,0,0,0,0,0,0,0,0
제주4.3 안덕 평화공원,"['역사', '무고', '사람', '기억', '제주']",0,0,0,0,0,0,0,0,0
송당본향당,"['제주', '은비', '민속문화재', '무속', '신앙']",0,0,0,0,0,0,0,0,0
개오름,"['정상', '둘레길', '오름', '입구', '목장']",0,0,0,1,0,0,0,0,0
한라산둘레길 천아숲길,"['바위', '포인트', '길이', '후반', '포장도로']",0,0,0,0,0,0,0,0,0
범섬,"['우리집', '카페', '에이', '마당']",0,0,0,0,0,0,0,0,0
한라산사라오름 산정호수,"['오름', '이예', '구름', '커피', '한라산']",0,0,0,0,0,0,0,0,0
신화가든,"['호가', '부모', '경제', '여유', '쇼핑']",0,0,0,0,0,0,0,0,0
모슬봉,"['경치', '설명', '어려움', '한라산', '산방산']",0,0,0,0,0,0,0,0,0
민오름,"['계단', '정상', '오름', '권장', '풍경']",0,0,0,0,0,0,0,0,0
고근산 산책로,"['산책로', '계단', '장관', '고지', '저녁']",0,0,0,0,0,0,0,0,0
미악산,"['주차장', '정상', '코스', '군부', '추천']",0,0,0,2,0,0,0,0,0
제주향농원,"['추천', '별점', '친절', '선물']",0,0,0,2,0,0,0,0,0
이중섭거주지,"['이중섭', '파란만장', '인생', '거주지']",0,0,0,0,0,0,0,0,0
족은노꼬메오름,"['나무', '숲길', '분위기', '급경사', '인기']",0,0,0,1,0,0,0,0,0
우뭇개해안,"['일출봉', '성산', '보트', '해안', '명소']",0,0,0,0,0,0,0,0,0
서우봉 일몰지,"['일몰', '생각', '의자', '곳곳', '위험']",0,0,0,0,0,0,0,0,0
정난주마리아묘,"['천주교', '순교자', '순례지', '삼위일체', '대성당']",0,0,0,0,0,0,0,0,0
제주올레14코스 공식안내소,[''],0,0,0,0,0,0,0,0,0
개다리폭포,[''],0,0,0,0,0,0,0,0,0
세리월드 카트레이싱,"['카트', '천원', '핸들', '인터넷', '현장']",0,0,0,0,0,0,0,0,0
톨칸이해변,[''],0,0,0,0,0,0,0,0,0
다랑쉬굴,"['차량', '다랑쉬오름', '역사', '사건', '희생자']",0,0,0,0,0,0,0,0,0
중엄새물,"['관리', '분이', '모양']",0,0,0,0,0,0,0,0,0
