place,address,Latitude,Longitude
윈드밀108,제주특별자치도 제주시 한경면 두모1길 108,33.3560743,126.1819622
로뎀제주,제주특별자치도 제주시 구좌읍 계룡길 25-20,33.5379111,126.834746
바다드림펜션,제주특별자치도 제주시 어영길 18-9,33.5164423,126.4953058
성산일출봉펜션,제주특별자치도 서귀포시 성산읍 일출로 271,33.4620002,126.9340709
뜨레시옷,제주특별자치도 제주시 구좌읍 송당서3길 24,33.4667591,126.7706237
피노&키오,제주특별자치도 제주시 구좌읍 일주동로 1853,33.5314441,126.8206181
단겸펜션,제주특별자치도 제주시 구좌읍 월정3길 14 2동,33.5548267,126.7938243
썸스테이,제주특별자치도 제주시 한림읍 한수1길 33,33.4220163,126.2622216
오션스카이펜션,제주특별자치도 제주시 구좌읍 덕행로 450-16,33.5138756,126.7784474
제주카사블랑카,제주특별자치도 서귀포시 학수암로 111,33.2704911,126.52813
올리브낭,제주특별자치도 서귀포시 이어도로 1028-14,33.2433387,126.5219919
로비나발리168,제주특별자치도 제주시 한림읍 한림해안로 714,33.4257892,126.2673117
옛마을펜션,제주특별자치도 서귀포시 검은여로 80,33.2507973,126.5817291
이야기별방펜션,제주특별자치도 제주시 구좌읍 해맞이해안로 2040,33.5291668,126.8538817
꿈꾸는노마드,제주특별자치도 서귀포시 선반로 54,33.2424728,126.4832872
스토리하우스,제주특별자치도 제주시 도리중길 37,33.5019633,126.4632175
중문에코펜션,제주특별자치도 서귀포시 색달로61번길 5,33.261344,126.4096486
라뷰테제주,제주특별자치도 서귀포시 대정읍 노을해안로 620-2,33.2568116,126.1997011
고흐와 바흐,제주특별자치도 제주시 한림읍 명재로 142-21,33.3929136,126.2555637
빌라노이제주,제주특별자치도 서귀포시 안덕면 사계리 321,33.2368693,126.303985
제주 스테이협재10길펜션,제주특별자치도 제주시 한림읍 협재10길 3,33.3986256,126.2470081
감수굴펜션,제주특별자치도 제주시 구좌읍 평대7길 48,33.5305126,126.8442773
트레비앙제주,제주특별자치도 제주시 조천읍 중산간동로 1364,33.5029546,126.6942576
모이모이펜션,제주특별자치도 제주시 한림읍 귀덕8길 39,33.4406593,126.2898087
이호MH호텔,제주특별자치도 제주시 현사길 33 1~4층,33.4969752,126.4487625
바다위올레,제주특별자치도 서귀포시 이어도로 826-13,33.2339546,126.5025264
디어노이,제주특별자치도 제주시 구좌읍 덕행로 175-36 1동,33.5164517,126.782871
바산올레펜션,제주특별자치도 서귀포시 안덕면 대평로 29,33.2365893,126.3639804
잇츠힐펜션,제주특별자치도 제주시 애월읍 애월해안로 788,33.4867248,126.3835435
포트에비뉴,제주특별자치도 서귀포시 대포동서로 63-19,33.241952,126.43797
드렌도트,제주특별자치도 제주시 애월읍 애원로 246,33.4431304,126.3385993
서호달빛,제주특별자치도 서귀포시 서호로 47,33.2583356,126.5223479
씨더비양펜션,제주특별자치도 제주시 한림읍 동명7길 51,33.3968526,126.2664602
화랑펜션,제주특별자치도 제주시 해안마을7다길 100-30,33.5028014,126.5042189
용두암캐빈,제주특별자치도 제주시 어영길 32,33.518009,126.4964745
펜션정원,제주특별자치도 서귀포시 남원읍 일주동로 6523,33.2835671,126.7051642
가까이에파도소리펜션,제주특별자치도 제주시 연대마을길 44,33.4948563,126.424951
쿠지홀리데이펜션,제주특별자치도 서귀포시 성산읍 난산로 100,33.4028897,126.8654196
멍멍플레이스,제주특별자치도 제주시 애월읍 소길남길 244-5,33.4159965,126.3796199
제주이로펜션,제주특별자치도 서귀포시 안덕면 대평감산로 75,33.244029,126.362855
펀빌펜션,제주특별자치도 제주시 애월읍 곽지5길 21,33.4491695,126.3056679
JB풀빌라 사계점,제주특별자치도 서귀포시 안덕면 사계북로41번길 69-26,33.2450192,126.2983614
채움키즈풀빌라,제주특별자치도 서귀포시 대포중앙로 44,33.2456029,126.4324826
해안성,제주특별자치도 서귀포시 태평로92번길 29,33.2417922,126.5321723
제주하늬바람펜션,제주특별자치도 제주시 애월읍 신상로 258 4동,33.4494851,126.366594
그리니제주,제주특별자치도 서귀포시 안덕면 덕수동로 149-21,33.2684915,126.3166486
엔젤하우스,제주특별자치도 제주시 애월읍 신엄안3길 95 2층,33.4736903,126.3608227
아이올레키즈풀빌라펜션,제주특별자치도 서귀포시 성산읍 난고로 457,33.4200962,126.8870067
파크빌리지,제주특별자치도 제주시 애월읍 상귀서길 82-12,33.4651885,126.4053912
산들애풀하우스,제주특별자치도 서귀포시 성산읍 서성일로 689-8,33.4268965,126.8647243
썬레이크빌 제주,제주특별자치도 서귀포시 성산읍 한도로 49,33.467502,126.9134076
JB풀빌라 남원점,제주특별자치도 서귀포시 남원읍 남위남성로94번길 30-1,33.2977536,126.7016438
더파란,제주특별자치도 제주시 애월읍 구엄남길 36,33.4710429,126.3788471
곱드락펜션,제주특별자치도 제주시 한림읍 협재2길 16,33.3925831,126.2414999
제주달리펜션,제주특별자치도 제주시 구좌읍 행원로1길 32-1,33.5548917,126.8000825
제주그래펜션,제주특별자치도 제주시 구좌읍 덕행로 167,33.5164517,126.782871
독채펜션산들숲,제주특별자치도 서귀포시 안덕면 서광동로 93-11,33.2933045,126.3305324
우도바람이야기펜션,제주특별자치도 제주시 우도면 우도해안길 828,33.5074342,126.954269
엘쯔타운펜션,제주특별자치도 제주시 애월읍 유수암평화길 136,33.4362145,126.4054228
반디앤로제이,제주특별자치도 제주시 조천읍 조함해안로 142-40,33.5477266,126.6407724
성산포사랑펜션,제주특별자치도 서귀포시 성산읍 성산중앙로 30-4,33.4622982,126.9329625
퀸스베이펜션,"제주특별자치도 제주시 애월읍 신엄안2길 54 2, 3층",33.4770905,126.3699554
꿈꾸는제주펜션,제주특별자치도 서귀포시 남원읍 태위로894번길 32,33.2834497,126.7422384
비긴어게인펜션,제주특별자치도 제주시 구좌읍 월정3길 5-1,33.5526604,126.7914708
제주풀스테이 소랑제,제주특별자치도 서귀포시 안덕면 소기왓로 81,33.2415837,126.3680084
제주하늘키즈펜션,제주특별자치도 제주시 계명2길 17,33.488848,126.4239668
비양펜션,제주특별자치도 제주시 한림읍 옹포3길 25-2,33.4053831,126.2520877
제주다시,제주특별자치도 제주시 한림읍 금능길 4,33.3881374,126.2294884
느링느링스테이,제주특별자치도 서귀포시 성산읍 남산봉로 83-82,33.3627942,126.8319561
채송화펜션,제주특별자치도 제주시 한경면 판포1길 21,33.3650442,126.1973317
성산스타펜션,제주특별자치도 서귀포시 성산읍 성산중앙로64번길 5-1,33.464629,126.9356029
이디오라게펜션,제주특별자치도 서귀포시 예래로 411,33.2451213,126.3852784
채우리네펜션,제주특별자치도 서귀포시 검은여로 67,33.2563824,126.5857615
제주키즈풀빌라 나무와아이,제주특별자치도 제주시 조천읍 비자림로 699-53 전체,33.4319106,126.696186
글라글라펜션,제주특별자치도 서귀포시 중산간서로594번길 39,33.2651754,126.451766
버닝레스트,제주특별자치도 제주시 애월읍 애월해안로 852,33.4782235,126.3665625
달1037,제주특별자치도 서귀포시 성산읍 중산간동로 4204-12,33.4119114,126.8416603
제주통나무휴양펜션,제주특별자치도 서귀포시 표선면 번영로 3328,33.3510659,126.82385
제주도유,제주특별자치도 제주시 조천읍 신촌10길 40,33.5325288,126.6261615
라메종베니인제주펜션,제주특별자치도 서귀포시 성산읍 신양로122번길 10-6,33.4358498,126.922128
안녕바다야,제주특별자치도 제주시 애월읍 하귀12길 39,33.4871453,126.4093484
푸른제주,제주특별자치도 서귀포시 성산읍 한도로 256,33.4658976,126.9345492
물고기펜션,제주특별자치도 제주시 조천읍 조함해안로 48-1,33.5412634,126.6371882
노을이야기,제주특별자치도 제주시 애월읍 애월해안로 352,33.4782235,126.3665625
제주터닝포인트펜션,제주특별자치도 서귀포시 성산읍 일주동로 5199-11,33.3737817,126.8727479
뉴그린펜션&모텔,제주특별자치도 서귀포시 표선면 표선백사로 119,33.326104,126.8365594
네모펜션,제주특별자치도 서귀포시 호근북로 93,33.2691476,126.5306795
라벤더스호텔앤리조트,제주특별자치도 서귀포시 색달중앙로252번길 50,33.2813719,126.4163764
마루호텔앤카페,제주특별자치도 서귀포시 안덕면 평화로 486,33.3195978,126.342428
힐호텔,제주특별자치도 제주시 애월읍 하소로 507,33.4549698,126.396056
노벨리조트,제주특별자치도 제주시 서해안로 122,33.5023858,126.4623921
C&P리조트,제주특별자치도 서귀포시 성산읍 중산간동로 4328-63,33.390235,126.8307766
두모리에 리조트,제주특별자치도 제주시 한경면 두모11길 52-1,33.3572224,126.1827323
라벤더스호텔앤리조트,제주특별자치도 서귀포시 색달중앙로252번길 50,33.2813719,126.4163764
뷰티플리조트,제주특별자치도 서귀포시 이어도로253번길 2,33.2437471,126.4467566
길리리조트,제주특별자치도 제주시 한림읍 명재로 100-47,33.3906913,126.2605282
대웅황토리조트,제주특별자치도 제주시 애월읍 번드르길 27,33.4809248,126.387902
더시크릿서귀포리조트&빌라,제주특별자치도 서귀포시 대정읍 노을해안로 216-6,33.2568116,126.1997011
섬풍경펜션,제주특별자치도 제주시 한경면 노을해안로 1203-1,33.3071297,126.1684779
